"","COUNTRY","NAME_1","NAME_2","MAIZ_add_t_l_ph_h_hp","SORG_add_t_l_ph_h_hp","BEAN_add_t_l_ph_h_hp","CHIC_add_t_l_ph_h_hp","LENT_add_t_l_ph_h_hp","WHEA_add_t_l_ph_h_hp","BARL_add_t_l_ph_h_hp","ACOF_add_t_l_ph_h_hp","RCOF_add_t_l_ph_h_hp","PMIL_add_t_l_ph_h_hp","SMIL_add_t_l_ph_h_hp","POTA_add_t_l_ph_h_hp","SWPO_add_t_l_ph_h_hp","CASS_add_t_l_ph_h_hp","COWP_add_t_l_ph_h_hp","PIGE_add_t_l_ph_h_hp","SOYB_add_t_l_ph_h_hp","GROU_add_t_l_ph_h_hp","SUGC_add_t_l_ph_h_hp","COTT_add_t_l_ph_h_hp","COCO_add_t_l_ph_h_hp","TEAS_add_t_l_ph_h_hp","TOBA_add_t_l_ph_h_hp","MAIZ_add_t_l_ph_l_hp","SORG_add_t_l_ph_l_hp","BEAN_add_t_l_ph_l_hp","CHIC_add_t_l_ph_l_hp","LENT_add_t_l_ph_l_hp","WHEA_add_t_l_ph_l_hp","BARL_add_t_l_ph_l_hp","ACOF_add_t_l_ph_l_hp","RCOF_add_t_l_ph_l_hp","PMIL_add_t_l_ph_l_hp","SMIL_add_t_l_ph_l_hp","POTA_add_t_l_ph_l_hp","SWPO_add_t_l_ph_l_hp","CASS_add_t_l_ph_l_hp","COWP_add_t_l_ph_l_hp","PIGE_add_t_l_ph_l_hp","SOYB_add_t_l_ph_l_hp","GROU_add_t_l_ph_l_hp","SUGC_add_t_l_ph_l_hp","COTT_add_t_l_ph_l_hp","COCO_add_t_l_ph_l_hp","TEAS_add_t_l_ph_l_hp","TOBA_add_t_l_ph_l_hp","MAIZ_add_t_h_ph_h_hp","SORG_add_t_h_ph_h_hp","BEAN_add_t_h_ph_h_hp","CHIC_add_t_h_ph_h_hp","LENT_add_t_h_ph_h_hp","WHEA_add_t_h_ph_h_hp","BARL_add_t_h_ph_h_hp","ACOF_add_t_h_ph_h_hp","RCOF_add_t_h_ph_h_hp","PMIL_add_t_h_ph_h_hp","SMIL_add_t_h_ph_h_hp","POTA_add_t_h_ph_h_hp","SWPO_add_t_h_ph_h_hp","CASS_add_t_h_ph_h_hp","COWP_add_t_h_ph_h_hp","PIGE_add_t_h_ph_h_hp","SOYB_add_t_h_ph_h_hp","GROU_add_t_h_ph_h_hp","SUGC_add_t_h_ph_h_hp","COTT_add_t_h_ph_h_hp","COCO_add_t_h_ph_h_hp","TEAS_add_t_h_ph_h_hp","TOBA_add_t_h_ph_h_hp","MAIZ_add_t_h_ph_l_hp","SORG_add_t_h_ph_l_hp","BEAN_add_t_h_ph_l_hp","CHIC_add_t_h_ph_l_hp","LENT_add_t_h_ph_l_hp","WHEA_add_t_h_ph_l_hp","BARL_add_t_h_ph_l_hp","ACOF_add_t_h_ph_l_hp","RCOF_add_t_h_ph_l_hp","PMIL_add_t_h_ph_l_hp","SMIL_add_t_h_ph_l_hp","POTA_add_t_h_ph_l_hp","SWPO_add_t_h_ph_l_hp","CASS_add_t_h_ph_l_hp","COWP_add_t_h_ph_l_hp","PIGE_add_t_h_ph_l_hp","SOYB_add_t_h_ph_l_hp","GROU_add_t_h_ph_l_hp","SUGC_add_t_h_ph_l_hp","COTT_add_t_h_ph_l_hp","COCO_add_t_h_ph_l_hp","TEAS_add_t_h_ph_l_hp","TOBA_add_t_h_ph_l_hp","total","MAIZ_add_t","SORG_add_t","BEAN_add_t","CHIC_add_t","LENT_add_t","WHEA_add_t","BARL_add_t","ACOF_add_t","RCOF_add_t","PMIL_add_t","SMIL_add_t","POTA_add_t","SWPO_add_t","CASS_add_t","COWP_add_t","PIGE_add_t","SOYB_add_t","GROU_add_t","SUGC_add_t","COTT_add_t","COCO_add_t","TEAS_add_t","TOBA_add_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"158","Uganda","Soroti","Soroti (Municipality)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.162581540895,125.490029800301,5846.82395158717,0,0,0,0,0,1.71149295903098,0,116.625520376991,0,582.8822194286,0,86.6629058452413,0,2.84960213402567,470.124671484304,0,0.529453208192038,0,0,0.121959277143751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7618,384.162581540895,125.490029800301,5846.82395158717,0,0,0,0,0,1.71149295903098,0,116.625520376991,0,582.8822194286,0,86.6629058452413,0,2.84960213402567,470.124671484304,0,0.529453208192038,0,0,0.121959277143751,0,0,7617.98438764189,0,7618,100
"159","Uganda","Tororo","Bunyole",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.223856870059,64.5847682784422,222.107509681519,0,0,0,0,0,0.00266306766322788,0,212.381837257592,4.4746018372949,324.939320619156,0,12.2498585084267,5.29119781585382,39.9979723714593,743.664136251624,0,0.000944605454719707,0,0,0.000179125979536013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.9,671.223856870059,64.5847682784422,222.107509681519,0,0,0,0,0,0.00266306766322788,0,212.381837257592,4.4746018372949,324.939320619156,0,12.2498585084267,5.29119781585382,39.9979723714593,743.664136251624,0,0.000944605454719707,0,0,0.000179125979536013,0,0,2300.91884629052,0,2300.9,100
"160","Uganda","Tororo","Kisoko (West Budama)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226.00369906901,448.408412784975,416.924917977509,0,0,0,0,0,8.18580512082183,0,105.049002244956,82.3633813786087,1414.58281946334,1.02249625099392,16.5027993253784,221.414669796504,153.669198520512,1122.46763950737,0.434033343742463,2.34120448882985,0,0.00908349525589713,0.547904421756795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6219.9,2226.00369906901,448.408412784975,416.924917977509,0,0,0,0,0,8.18580512082183,0,105.049002244956,82.3633813786087,1414.58281946334,1.02249625099392,16.5027993253784,221.414669796504,153.669198520512,1122.46763950737,0.434033343742463,2.34120448882985,0,0.00908349525589713,0.547904421756795,0,0,6219.92706718957,0,6219.9,100
"161","Uganda","Tororo","Tororo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911.35655874587,94.5594160429893,566.709775914288,0,0,0,0,0,0.530041888243389,0,815.99007286521,14.5291213522162,528.528059417839,0,4.27954861518375,0,35.2046258179486,323.433280955939,0,0.212404668400136,0,0,0.206628355913542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295.5,911.35655874587,94.5594160429893,566.709775914288,0,0,0,0,0,0.530041888243389,0,815.99007286521,14.5291213522162,528.528059417839,0,4.27954861518375,0,35.2046258179486,323.433280955939,0,0.212404668400136,0,0,0.206628355913542,0,0,3295.53953464004,0,3295.5,100
"162","Uganda","Tororo","Tororo (Municipality)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.189467241722,21.4675844118528,177.424540357452,0,0,0,0,0,0,0,0,2.6789096124018,139.194503253448,0,1.48952911583609,0,6.04104313380515,85.583736698627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.1,254.189467241722,21.4675844118528,177.424540357452,0,0,0,0,0,0,0,0,2.6789096124018,139.194503253448,0,1.48952911583609,0,6.04104313380515,85.583736698627,0,0,0,0,0,0,0,688.069313825145,0,688.1,100
"164","Uganda","Wakiso","Entebbe",0.139626950431236,0.00272061852377553,0.309308823963228,0,0,0,0,0,0,0,0,0.134838348507515,1.00905423842349,0,0,0,0.000905323536107783,39.0272588055955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679600695060886,0.0148826978094907,1.22081938233324,0,0,0,0,0,0,0,0,1.00272137377459,4.87252779051176,0,0,0,0.00522951380300956,152.104958994439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.5,0.819227645492122,0.0176033163332662,1.53012820629647,0,0,0,0,0,0,0,0,1.1375597222821,5.88158202893525,0,0,0,0.00613483733911734,191.132217800034,0,0,0,0,0,40.6237131089808,0,159.900740447732,0,200.5,100
"166","Uganda","Yumbe","Aringa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.804773945765,53.3840229381077,559.753478040856,10.0015888778954,0,0.00865688634580492,0,0.522922859257449,0,0.0707798985378587,0,19.1672270537385,306.024708850316,4.61237694675163,45.5370820726721,23.6666410948136,4.31066182030657,171.25504789047,6.42569566021369,2.84528338232237,0.215970733474147,0.109411583414976,0.604680689059416,0.00805023985062732,0,0.00770244537645726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311.3,102.812824185616,53.3840229381077,559.761180486233,10.0015888778954,0,0.00865688634580492,0,0.522922859257449,0,0.0707798985378587,0,19.1672270537385,306.024708850316,4.61237694675163,45.5370820726721,23.6666410948136,4.31066182030657,171.25504789047,6.42569566021369,2.84528338232237,0.215970733474147,0.109411583414976,0.604680689059416,0,0,1311.32101122432,0.0157526852270846,1311.3,100
"60","Uganda","Katakwi","Amuria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5739.80666151129,413.099518809209,4266.66339812838,0,0,0,0,0,7.01333948713553,0,223.775222023967,0.102448907498074,789.240349598675,0.121997793089327,289.498230700814,154.412083931311,86.2220047034017,785.655687121999,0.306144694082235,8.720968941505,0,0.0070511439007672,1.57956083208264,0,0,2.26126572421174,0,0,0,0,0,0,0,0,0,0,0,0,0.0718882312118738,0,5.67910626469154,0,0,0,0,0,12774.2,5739.80666151129,413.099518809209,4268.92466385259,0,0,0,0,0,7.01333948713553,0,223.775222023967,0.102448907498074,789.240349598675,0.121997793089327,289.498230700814,154.483972162523,86.2220047034017,791.33479338669,0.306144694082235,8.720968941505,0,0.0070511439007672,1.57956083208264,0,0,12766.2246683283,8.01226022011515,12766.2,99.9
"61","Uganda","Katakwi","Kapelebyong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474.82624814248,209.006337200163,475.716328644579,0,0,0,0,0,1.04626312965705,0,100.944766498498,0.0825701364850847,296.494662361922,0,147.006428019643,99.7202758976378,50.5964317813897,400.685278050536,0,5.7261468283403,0,0,1.16139648894215,2.58460457313905,0.237636068252356,1.36528366901726,0,0,0,0,0,0,0,0.203333926924856,0,0.244585484308345,0,0.167158505053781,0,0.0177030972437064,0.99119539262682,0,0,0,0,0,5268.8,3477.41085271562,209.243973268415,477.081612313596,0,0,0,0,0,1.04626312965705,0,101.148100425423,0.0825701364850847,296.73924784623,0,147.173586524697,99.7202758976378,50.6141348786334,401.676473443163,0,5.7261468283403,0,0,1.16139648894215,0,0,5263.01313318027,5.81150071656617,5263,99.9
"106","Uganda","Mbarara","Isingiro",39.0281477171524,6.2270313162346,538.190593314544,6.20357784964972,0,3.67611192281285,0,0,0,0,0.890607763986971,147.02319245737,3.33731595053834,0,0,0,0.206061451399429,54.2678219932527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5604252666788,8.56943287573265,325.871116154675,29.4473633876638,0,4.70329267732562,0,0,0,0,26.1577733480081,75.6334291074328,17.2020827315049,0,0.0366563861698332,0,0.575220245581718,52.3631853226512,0,0,0,0,0,0,0,0.585745902280465,0.665743515531155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64626283784667,0,0,0,0,0,1375.1,72.5885729838311,14.7964641919673,864.647455371499,36.3166847528447,0,8.37940460013848,0,0,0,0,27.0483811119951,222.656621564802,20.5393986820433,0,0.0366563861698332,0,0.781281696981148,107.277270153751,0,0,0,0,0,799.05046173694,0,574.119977503425,1.89775225565829,1373.2,99.9
"133","Uganda","Nebbi","Okoro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.076974203025,18.2482504529772,137.667209485402,83.9167635544254,0,21.5156010829452,0.0466899557004331,4.83294779432437,0,0,17.5081140964523,69.7683260769236,72.3754227231256,49.9884528646437,1.16056541916611,10.8254530848372,4.29789124065256,39.8144946540456,15.8234192820234,4.73505549300412,0,0.586985928589099,1.249892710587,0,0,0.324423720525822,0.198505852839713,0,0,0,0,0,0,0,0,0,0,0,0.0544604796540602,0,0.284922878650621,0,0,0,0,0,831.3,276.076974203025,18.2482504529772,137.991633205928,84.1152694072651,0,21.5156010829452,0.0466899557004331,4.83294779432437,0,0,17.5081140964523,69.7683260769236,72.3754227231256,49.9884528646437,1.16056541916611,10.8799135644913,4.29789124065256,40.0994175326963,15.8234192820234,4.73505549300412,0,0.586985928589099,1.249892710587,0,0,830.43851010285,0.862312931670215,830.4,99.9
"148","Uganda","Rukungiri","Bufumbira",2509.76447583039,19.2404411080499,197.963298007803,0.641669058730301,0,20.8297410373005,0,3.66963905360099,0,0,23.1975468047692,23.6486864053657,781.168281426054,0.0967223830897357,0.387108153850832,0,5.80444684806465,81.1805054941816,1.46551571795315e-05,0.00966166097391968,0,0.0055204425069304,0.798116415367283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4898955994172,0,0,0,0,0,0,0,0,0,0,0,13.0973104587747,0,0.0171012897001864,0,0.144099091030188,10.7138289054737,0,0,0,0,0,2.57971554203726,0.00709377715399986,0.140811488141836,0,0,0,0,0,0,0,0,0,0.720385852768217,0,0.00181319489645965,0,0.0158590741221909,1.95823029955832,0,0,0,0,0,3709.3,2523.83408697185,19.2475348852039,198.104109495945,0.641669058730301,0,20.8297410373005,0,3.66963905360099,0,0,23.1975468047692,23.6486864053657,794.985977737597,0.0967223830897357,0.406022638447478,0,5.96440501321703,93.8525646992137,1.46551571795315e-05,0.00966166097391968,0,0.0055204425069304,0.798116415367283,3668.40587478526,0,35.462235344396,5.42390922867829,3703.9,99.9
"21","Uganda","Busia","Samia-Bugwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632.286713776404,63.8749863128281,207.767943574811,0,0,0,0,0,2.8367166064292,2.49408783578318,27.9064547465358,0,502.943624485811,0,2.00514725105,797.302588845176,46.9336021636673,65.317583743672,0,1.02029720878089,0,0,0.446860418577186,0,0,4.47931743340405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495744431802244,0,0,0,0,0,2358.1,632.286713776404,63.8749863128281,212.247261008215,0,0,0,0,0,2.8367166064292,2.49408783578318,27.9064547465358,0,502.943624485811,0,2.00514725105,797.302588845176,46.9336021636673,65.8133281754743,0,1.02029720878089,0,0,0.446860418577186,0,0,2353.13660696953,4.97506186520629,2353.1,99.8
"69","Uganda","Kisoro","Kisoro",7.0493387969296,3.60552969676654,203.177495346785,0,0,0.811882080214749,0.000176093092231467,0,0,0,0.0704910307426228,50.435607113497,47.8780111243758,0,0.117619734393828,0,0.0209622263023286,0.402085299177365,0,0,0,0,0,0,0,2.19397375733843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183681289336676,0,0,0,0,0,13.8150036737788,1.18968126760599,599.302347433046,0,0,0.301536679813035,0,0,0,0,0.0205603348281308,10.4458030860595,13.2726634793421,0,0,0,0.151280467883016,1.98475723607328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956.4,20.8643424707085,4.79521096437253,804.673816537169,0,0,1.11341876002778,0.000176093092231467,0,0,0,0.0910513655707536,60.8814101995565,61.1506746037179,0,0.117619734393828,0,0.172242694185344,2.57052382458732,0,0,0,0,0,313.569198542277,2.3776550466751,640.48363365843,0,954.1,99.8
"109","Uganda","Mbarara","Mbarara",250.625122677689,0.531685851440855,42.5569280134916,13.5622538597181,0,5.34326732384756,0,0,0,0,2.03755969755923,876.298681308632,11.0807995949455,0,0.606839306848741,0,0,15.724290869435,0,0.00275613962778747,0,0,0.00482342630452395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3213254079115,0.304193978286911,10.9896706386026,7.52702153304919,0,0.984905780525445,0,0,0,0,1.84529199768586,49.1898496687235,6.49182748631307,0,0.0595540309227407,0,0.364046414701328,6.79058947904585,0,0,0,0,0,0,0,1.09380980569654,1.24752503250035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901218604736243,0,0,0,0,0,1326.5,270.946448085601,0.835879829727766,54.6404084577908,22.3368004252677,0,6.328173104373,0,0,0,0,3.88285169524509,925.488530977355,17.5726270812585,0,0.666393337771482,0,0.364046414701328,23.4160989532171,0,0.00275613962778747,0,0,0.00482342630452395,1218.37500806954,0,104.868276415768,3.24255344293313,1323.2,99.8
"68","Uganda","Kiboga","Kiboga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856.88985110628,19.4057357555615,878.3054453092,0.229921441475767,0,0.262280053853289,0,0,73.4881391982533,0,7.41385161364212,103.867029975959,510.477918240021,1.31748511585768,67.1648358034293,1.46523993941378,3.43993002455155,213.521241054333,28.4639207098827,28.3311660728925,0.275962214558101,0.382177627260424,5.75353110989279,0.048360672888986,0.000145284147477914,10.1313239786763,0,0,0,0,0,0,0,6.32042281414782e-05,0.00955131194250924,0.0260300106252913,0,0.000502687528346424,0,4.12366261268312e-05,1.16151954013337,0,0,0,0,0,3811.8,1856.93821177917,19.4058810397089,888.436769287877,0.229921441475767,0,0.262280053853289,0,0,73.4881391982533,0,7.41391481787026,103.876581287902,510.503948250647,1.31748511585768,67.1653384909577,1.46523993941378,3.43997126117768,214.682760594466,28.4639207098827,28.3311660728925,0.275962214558101,0.382177627260424,5.75353110989279,0,0,3800.45566236632,11.3775379267966,3800.5,99.7
"35","Uganda","Jinja","Kagoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8778906749992,0.239353972872399,24.6645107858061,0,0,0,0,0,0,0,2.65007722887899,0.194690615880432,103.285976441712,0,0.015705593184116,0,3.27905292977891,19.6960158362633,0,0,0,0,0,0,0,0.636829777055755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200135905604448,0,0,0,0,0,202.7,47.8778906749992,0.239353972872399,25.3013405628619,0,0,0,0,0,0,0,2.65007722887899,0.194690615880432,103.285976441712,0,0.015705593184116,0,3.27905292977891,19.8961517418677,0,0,0,0,0,0,0,201.903274079375,0.836965682660203,201.9,99.6
"81","Uganda","Lake Victoria","Lake Victoria",2468.17992941983,0.0373033741857148,396.253410170419,0,0,0,0,0,0.0150705874102625,0,0.600121174817676,0.0556323269855055,34.0170186363436,0,0.884289928153359,0,0.203800366280981,15.7811018113865,0,0.00256138171164239,0,0,0.00171306585752429,0,0,0.0392069497919749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29907653754603,0,0,0,0,0,1.29633259879917,0.00968662349877722,9.55116553708215,0,0,0,0,0,0.00162691393931647,0,0.0194670340798685,0.585814143947844,2.67950607631935,0,0.0248599850277046,23.3029838655892,0.0123515033327989,88.3596123017945,0,0.000164816057080935,0,0,0.000120127453464118,0,0,1.50725126118426,0,0,0,0,0,0,0,0,0,0,0,0,8.34955104288508,0,1.22653485324583,0,0,0,0,0,3057.3,2469.47626201863,0.046989997684492,407.351033918477,0,0,0,0,0,0.016697501349579,0,0.619588208897544,0.64144647093335,36.6965247126629,0,0.909149913181064,31.6525349084743,0.21615186961378,109.666325503973,0,0.00272619776872333,0,0,0.00183319331098841,2916.03195224339,4.338283487338,125.843691526921,11.0833371573152,3041.9,99.5
"104","Uganda","Mbarara","Bukanga",0.0200507792342253,0.00965307285400646,0.934117615671923,1.61038695012692,0,0.0265322707348081,0,0,0,0,0.0756315240246188,0.0370439240817297,0.428017548849766,0,0,0,0.0199024146820985,2.53233850643596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7188609998062,23.3310922474906,865.894031659341,44.645977811556,0,8.08943394024022,0,0,0,0.934536244636108,8.89740606536705,85.942750617333,23.0406356431556,0,0.395823139125797,0,1.01994893697109,94.4803176907306,0,0,0,0,0,0,0,3.70321184864019,0.69670097108523,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40935363398352,0,0,0,0,0,1197.9,29.7389117790404,23.3407453203446,870.531361123653,46.9530657327682,0,8.11596621097503,0,0,0,0.934536244636108,8.97303758939167,85.9797945414147,23.4686531920053,0,0.395823139125797,0,1.03985135165319,98.4220098311501,0,0,0,0,0,5.69367460669606,0,1186.39081499575,5.80926645370894,1192.1,99.5
"24","Uganda","Gulu","Kilak",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.378649250234,134.574029367843,1144.64498208427,0,0,0,0,0,5.48550654398164,0,204.987814925882,0,297.261811519626,0.00432485908387625,0.0135306757705946,77.2621108860247,78.0371161612607,939.59302077621,0.00498614360998839,1.67410505676421,0.000346585932998272,0.000276305266163901,0.389692467584125,0,0,18.2886240721487,0,0,0,0,0,0,0,0,0,0,0,0,0.90257673643657,0,2.74312142732108,0,0,0,0,0,3112.2,206.378649250234,134.574029367843,1162.93360615642,0,0,0,0,0,5.48550654398164,0,204.987814925882,0,297.261811519626,0.00432485908387625,0.0135306757705946,78.1646876224613,78.0371161612607,942.336142203531,0.00498614360998839,1.67410505676421,0.000346585932998272,0.000276305266163901,0.389692467584125,0,0,3090.31230360934,21.9343222359064,3090.3,99.3
"76","Uganda","Kumi","Kumi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738.152986868494,98.5426683804951,99.652006312434,0,0,0,0,0,3.85135514793308,0,169.478619628784,0,367.284647573457,1.88630030505481,243.97295462335,43.9604392916226,37.455301055431,761.310200902406,2.51249587594511,3.50281709025913,0,0.0289686486519454,0.727646761111633,0.275421984249569,0.0412757791644376,1.13742875522482,0,0,0,0,0,0,0,0.0538905994102157,0,0.245565025444471,0,0.097049839015817,0.568829570525783,0.00141441061229514,16.7774906983508,0,0,0,0,0,2591.5,738.428408852743,98.5839441596595,100.789435067659,0,0,0,0,0,3.85135514793308,0,169.532510228195,0,367.530212598902,1.88630030505481,244.070004462366,44.5292688621484,37.4567154660433,778.087691600757,2.51249587594511,3.50281709025913,0,0.0289686486519454,0.727646761111633,0,0,2572.31940846543,19.1983666619982,2572.3,99.3
"54","Uganda","Kanungu","Kinkiizi",1015.23309586541,20.4795040091535,264.488786155126,1.39494668481122,0,8.61550321866111,0,0.357232824398783,0,0,56.6539399935874,22.6167925397406,146.974554468274,0,0.04145229026952,0,0.943520552806705,38.3368092993985,0,0,0,0,0.0510920730366441,0,0,0.831280413928113,0.102651294813777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277941388379835,0,0,0,0,0,301.55176590065,1.25872178392645,50.0884641937039,0,0,0.00208655649903644,0,0,0,1.49733671044407,20.2363579335951,0,147.917920674286,0,0.038355277281199,0,1.52399344305692,104.749290020728,0,0,0,0,0,0.126033292356077,0.0028638523172485,7.68865489271778,0.321779636703768,0,0,0,0,0,0.0007738217974399,0,0,0.155044222988785,0,0,0,0.001155776549248,9.13203272894162,0,0,0,0,0,2223.7,1316.91089505841,21.7410896453972,323.097185655476,1.81937761632877,0,8.61758977516014,0,0.357232824398783,0,1.49811053224151,76.8902979271825,22.6167925397406,295.047519365549,0,0.079807567550719,0,2.46866977241287,152.496073437448,0,0,0,0,0.0510920730366441,1576.18722997467,1.21187309712172,628.864292494171,17.428338224372,2205.1,99.2
"92","Uganda","Masaka","Bukoto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.253628443409,0.72957433247782,924.284197518827,0.69092332331229,0,5.91193517043004,0,0,0,0,1.26110420273568,1.15538356059962,139.439362405368,0,0.0324478059784438,0,0,84.4247996847605,0,0,0,0,0,0.521185160892259,0.000851737687549675,10.6741955398572,0,0,0.0253783541925381,0,0,0,0,0.00134416892917688,0.00392245656699525,0.2720465798917,0,0,0,0,0,0,0,0,0,0,1444.7,275.774813604301,0.730426070165369,934.958393058684,0.69092332331229,0,5.93731352462258,0,0,0,0,1.26244837166486,1.15930601716662,139.711408985259,0,0.0324478059784438,0,0,84.4247996847605,0,0,0,0,0,0,0,1433.1833564479,11.4989239980174,1433.2,99.2
"139","Uganda","Pader","Aruu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.304862036892,289.786981077393,172.443983031944,0,0,0,0,0,25.729739578155,0,230.343136992411,0.122925048917871,109.695948319565,0.0820672022674254,8.5276060568995,1668.55364498794,119.400881891467,609.182749472837,3.10383717809255,5.50733570531223,0,0.0271977536864741,1.48584568423023,0.607020499324523,0.590976353641857,5.75094707768109,0,0,0,0,0,0,0,0.42740011521251,0,0.322502470182227,0,0.0158250774525113,22.4297985404377,0.273037334460467,11.0252052889794,0,0,0,0,0,3489.7,204.911882536216,290.377957431035,178.194930109625,0,0,0,0,0,25.729739578155,0,230.770537107623,0.122925048917871,110.018450789748,0.0820672022674254,8.54343113435201,1690.98344352838,119.673919225928,620.207954761816,3.10383717809255,5.50733570531223,0,0.0271977536864741,1.48584568423023,0,0,3448.29874201801,41.4427127573722,3448.3,98.8
