"","COUNTRY","NAME_1","NAME_2","MAIZ_curr_t_l_ph_h_hp","SORG_curr_t_l_ph_h_hp","BEAN_curr_t_l_ph_h_hp","CHIC_curr_t_l_ph_h_hp","LENT_curr_t_l_ph_h_hp","WHEA_curr_t_l_ph_h_hp","BARL_curr_t_l_ph_h_hp","ACOF_curr_t_l_ph_h_hp","RCOF_curr_t_l_ph_h_hp","PMIL_curr_t_l_ph_h_hp","SMIL_curr_t_l_ph_h_hp","POTA_curr_t_l_ph_h_hp","SWPO_curr_t_l_ph_h_hp","CASS_curr_t_l_ph_h_hp","COWP_curr_t_l_ph_h_hp","PIGE_curr_t_l_ph_h_hp","SOYB_curr_t_l_ph_h_hp","GROU_curr_t_l_ph_h_hp","SUGC_curr_t_l_ph_h_hp","COTT_curr_t_l_ph_h_hp","COCO_curr_t_l_ph_h_hp","TEAS_curr_t_l_ph_h_hp","TOBA_curr_t_l_ph_h_hp","MAIZ_curr_t_l_ph_l_hp","SORG_curr_t_l_ph_l_hp","BEAN_curr_t_l_ph_l_hp","CHIC_curr_t_l_ph_l_hp","LENT_curr_t_l_ph_l_hp","WHEA_curr_t_l_ph_l_hp","BARL_curr_t_l_ph_l_hp","ACOF_curr_t_l_ph_l_hp","RCOF_curr_t_l_ph_l_hp","PMIL_curr_t_l_ph_l_hp","SMIL_curr_t_l_ph_l_hp","POTA_curr_t_l_ph_l_hp","SWPO_curr_t_l_ph_l_hp","CASS_curr_t_l_ph_l_hp","COWP_curr_t_l_ph_l_hp","PIGE_curr_t_l_ph_l_hp","SOYB_curr_t_l_ph_l_hp","GROU_curr_t_l_ph_l_hp","SUGC_curr_t_l_ph_l_hp","COTT_curr_t_l_ph_l_hp","COCO_curr_t_l_ph_l_hp","TEAS_curr_t_l_ph_l_hp","TOBA_curr_t_l_ph_l_hp","MAIZ_curr_t_h_ph_h_hp","SORG_curr_t_h_ph_h_hp","BEAN_curr_t_h_ph_h_hp","CHIC_curr_t_h_ph_h_hp","LENT_curr_t_h_ph_h_hp","WHEA_curr_t_h_ph_h_hp","BARL_curr_t_h_ph_h_hp","ACOF_curr_t_h_ph_h_hp","RCOF_curr_t_h_ph_h_hp","PMIL_curr_t_h_ph_h_hp","SMIL_curr_t_h_ph_h_hp","POTA_curr_t_h_ph_h_hp","SWPO_curr_t_h_ph_h_hp","CASS_curr_t_h_ph_h_hp","COWP_curr_t_h_ph_h_hp","PIGE_curr_t_h_ph_h_hp","SOYB_curr_t_h_ph_h_hp","GROU_curr_t_h_ph_h_hp","SUGC_curr_t_h_ph_h_hp","COTT_curr_t_h_ph_h_hp","COCO_curr_t_h_ph_h_hp","TEAS_curr_t_h_ph_h_hp","TOBA_curr_t_h_ph_h_hp","MAIZ_curr_t_h_ph_l_hp","SORG_curr_t_h_ph_l_hp","BEAN_curr_t_h_ph_l_hp","CHIC_curr_t_h_ph_l_hp","LENT_curr_t_h_ph_l_hp","WHEA_curr_t_h_ph_l_hp","BARL_curr_t_h_ph_l_hp","ACOF_curr_t_h_ph_l_hp","RCOF_curr_t_h_ph_l_hp","PMIL_curr_t_h_ph_l_hp","SMIL_curr_t_h_ph_l_hp","POTA_curr_t_h_ph_l_hp","SWPO_curr_t_h_ph_l_hp","CASS_curr_t_h_ph_l_hp","COWP_curr_t_h_ph_l_hp","PIGE_curr_t_h_ph_l_hp","SOYB_curr_t_h_ph_l_hp","GROU_curr_t_h_ph_l_hp","SUGC_curr_t_h_ph_l_hp","COTT_curr_t_h_ph_l_hp","COCO_curr_t_h_ph_l_hp","TEAS_curr_t_h_ph_l_hp","TOBA_curr_t_h_ph_l_hp","total","MAIZ_curr_t","SORG_curr_t","BEAN_curr_t","CHIC_curr_t","LENT_curr_t","WHEA_curr_t","BARL_curr_t","ACOF_curr_t","RCOF_curr_t","PMIL_curr_t","SMIL_curr_t","POTA_curr_t","SWPO_curr_t","CASS_curr_t","COWP_curr_t","PIGE_curr_t","SOYB_curr_t","GROU_curr_t","SUGC_curr_t","COTT_curr_t","COCO_curr_t","TEAS_curr_t","TOBA_curr_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"92","Kenya","Kilifi","Kilifi North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.687039891905,9.66605857305393,1.58404632467295,0,0,0,0,0,0,0.695070573905134,0,0,75.5425389220754,1432.49485813786,84.7485008239746,1.19001969575319,0,0,0,0,0,0,0,2448.6,842.687039891905,9.66605857305393,1.58404632467295,0,0,0,0,0,0,0.695070573905134,0,0,75.5425389220754,1432.49485813786,84.7485008239746,1.19001969575319,0,0,0,0,0,0,0,0,0,0,2448.6081329432,0,0
"93","Kenya","Kilifi","Kilifi South",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5996.87461717751,54.6980398538069,9.49446962204243,0,0,0,0,0,0,4.17765588713551,0,0,468.57866022241,8436.53055400498,417.7871224181,8.53734273707799,0,0,0,0,0,0,0,15396.7,5996.87461717751,54.6980398538069,9.49446962204243,0,0,0,0,0,0,4.17765588713551,0,0,468.57866022241,8436.53055400498,417.7871224181,8.53734273707799,0,0,0,0,0,0,0,0,0,0,15396.6784619231,0,0
"94","Kenya","Kilifi","Magarini",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246.69852871158,118.905826701914,0.720599949359894,0,0,0,0,0,0,20.966841549506,0,0,86.4102133197971,4508.46839422152,100.708971294815,2.51970616317593,0,0,0,0,0,0,0,13085.4,8246.69852871158,118.905826701914,0.720599949359894,0,0,0,0,0,0,20.966841549506,0,0,86.4102133197971,4508.46839422152,100.708971294815,2.51970616317593,0,0,0,0,0,0,0,0,0,0,13085.3990819117,0,0
"95","Kenya","Kilifi","Malindi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11871.7642451189,134.716729339766,2.39257986852441,0,0,0,0,0,0,31.8098216894035,0,0,195.708140096726,11449.0917667183,181.489484328997,4.9539477350079,0,0,0,0,0,0,0,23871.9,11871.7642451189,134.716729339766,2.39257986852441,0,0,0,0,0,0,31.8098216894035,0,0,195.708140096726,11449.0917667183,181.489484328997,4.9539477350079,0,0,0,0,0,0,0,0,0,0,23871.9267148956,0,0
"110","Kenya","Kisumu","Kisumu Central",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516.26995325871,352.570844437416,0,0,0,0,0,0,0,3.93371832859202,0,5.07103365488047,0,1149.03845338791,36.4851443774446,0,1.49919733077769,60.0840245886275,1169.00768668644,15.1653036100015,0,0,0,4309.1,1516.26995325871,352.570844437416,0,0,0,0,0,0,0,3.93371832859202,0,5.07103365488047,0,1149.03845338791,36.4851443774446,0,1.49919733077769,60.0840245886275,1169.00768668644,15.1653036100015,0,0,0,0,0,0,4309.1253596608,0,0
"111","Kenya","Kisumu","Kisumu East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2154.47621548613,396.501173887688,0,0,0,0,0,0,0,4.03983106836948,0,3.46296775369268,0,1360.92485155506,58.1347476558515,0,0.601990438027059,86.7888872293852,98782.1004376638,25.549559653578,0,0,0,102872.6,2154.47621548613,396.501173887688,0,0,0,0,0,0,0,4.03983106836948,0,3.46296775369268,0,1360.92485155506,58.1347476558515,0,0.601990438027059,86.7888872293852,98782.1004376638,25.549559653578,0,0,0,0,0,0,102872.580662392,0,0
"114","Kenya","Kisumu","Nyakach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2664.37273115609,354.955224795174,0,0,0,0,0,0,0,3.46068210325023,0,5.00627389279401,0,1955.27129305033,105.287145603498,0,0.1091196078951,79.7239227521368,139926.942931942,23.0534458700631,0,0,0,145118.2,2664.37273115609,354.955224795174,0,0,0,0,0,0,0,3.46068210325023,0,5.00627389279401,0,1955.27129305033,105.287145603498,0,0.1091196078951,79.7239227521368,139926.942931942,23.0534458700631,0,0,0,0,0,0,145118.182770773,0,0
"115","Kenya","Kisumu","Nyando",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5742.81035657206,601.07496962047,45.6705216514274,0,0,0,0,8.28139177795219,0,99.9224995813548,0,0.718729199928731,861.922391541455,2098.72413673869,167.667196556441,0,0.399268811973286,71.7978411782531,328154.409137454,50.3745147770818,0,21.1527685828275,0,337924.9,5742.81035657206,601.07496962047,45.6705216514274,0,0,0,0,8.28139177795219,0,99.9224995813548,0,0.718729199928731,861.922391541455,2098.72413673869,167.667196556441,0,0.399268811973286,71.7978411782531,328154.409137454,50.3745147770818,0,21.1527685828275,0,0,0,0,337924.925724044,0,0
"125","Kenya","Kwale","Kinango",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16257.5805625187,4471.21265878006,152.040756927962,0,0,0,0,0,0,29.3963271228684,0,0,4067.91947029693,19227.8679981907,451.154986178391,3.86935493618469,0,0,0,0,0,0,0,44661,16257.5805625187,4471.21265878006,152.040756927962,0,0,0,0,0,0,29.3963271228684,0,0,4067.91947029693,19227.8679981907,451.154986178391,3.86935493618469,0,0,0,0,0,0,0,0,0,0,44661.0421149517,0,0
"129","Kenya","Laikipia","Laikipia East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15917.7115991333,69.5441593556872,2830.27520878082,0,0,3352.58038646184,0,220.853677337899,0,17.9328158072336,0,24059.6922779923,1813.46569312478,9.57647122742881,0,0,0.818547581518047,0,0,0,0,366.296780007484,0,48658.7,15917.7115991333,69.5441593556872,2830.27520878082,0,0,3352.58038646184,0,220.853677337899,0,17.9328158072336,0,24059.6922779923,1813.46569312478,9.57647122742881,0,0,0.818547581518047,0,0,0,0,366.296780007484,0,0,0,0,48658.7476168103,0,0
"130","Kenya","Laikipia","Laikipia North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761.32304470632,85.8701348614324,2254.4527783839,0,0,3113.96529068219,249.332399806242,90.7196888074067,0,12.7594427636326,0,28348.584092113,0,0,0,0,0.879543093860594,0,0,0,0,101.735653146879,9.39027040711102,42029,7761.32304470632,85.8701348614324,2254.4527783839,0,0,3113.96529068219,249.332399806242,90.7196888074067,0,12.7594427636326,0,28348.584092113,0,0,0,0,0.879543093860594,0,0,0,0,101.735653146879,9.39027040711102,0,0,0,42029.012338772,0,0
"131","Kenya","Laikipia","Laikipia West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30141.8046306795,164.487512198258,5719.73997978362,0,0,9027.58765984861,63.7043201512571,32.1799693333128,0,52.0095731385506,0,35721.5007067522,2521.9727939185,12.4164093532342,0,0,1.81724662695163,0.717499196301269,0,0,0,77.0403090514681,0.46707050500371,83537.4,30141.8046306795,164.487512198258,5719.73997978362,0,0,9027.58765984861,63.7043201512571,32.1799693333128,0,52.0095731385506,0,35721.5007067522,2521.9727939185,12.4164093532342,0,0,1.81724662695163,0.717499196301269,0,0,0,77.0403090514681,0.46707050500371,0,0,0,83537.4456805368,0,0
"141","Kenya","Machakos","unknown 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.822074161319,16.3891862389132,205.618355649778,0,12.6491015425413,0,0,5.00767055807626,0,0,0,4.56406817888865,0,0,14.2651051067048,0,0,0,0,0,0,0,0,869.3,610.822074161319,16.3891862389132,205.618355649778,0,12.6491015425413,0,0,5.00767055807626,0,0,0,4.56406817888865,0,0,14.2651051067048,0,0,0,0,0,0,0,0,0,0,0,869.315561436221,0,0
"144","Kenya","Makueni","Kibwezi East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30872.0657963682,1177.08089647566,4403.66331032578,0,0.900633552750492,0,0,60.706727916457,0,498.084167305255,0,0,2645.13253717583,1591.57629948038,2176.422679008,2676.01792689685,0,0,0,716.280691651876,0,0,0.0542681972816617,46818,30872.0657963682,1177.08089647566,4403.66331032578,0,0.900633552750492,0,0,60.706727916457,0,498.084167305255,0,0,2645.13253717583,1591.57629948038,2176.422679008,2676.01792689685,0,0,0,716.280691651876,0,0,0.0542681972816617,0,0,0,46817.9859343543,0,0
"149","Kenya","Mandera","Banissa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0840081069792,7.39420256009352,0.608278276587004,0,0,0,0,0,0,0,0,0,0,0,8.30310391499494,0,0,0,0,0,0,0,0.0421385973971278,73.4,57.0840081069792,7.39420256009352,0.608278276587004,0,0,0,0,0,0,0,0,0,0,0,8.30310391499494,0,0,0,0,0,0,0,0.0421385973971278,0,0,0,73.4317314560518,0,0
"150","Kenya","Mandera","Lafey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.622564595938,32.3421238031096,2.85894381508899,0,0,0,0,0,0,0,0,0,0,0,7.73061061791406,0,0,0,0,0,0,0,0.457217596395516,157,113.622564595938,32.3421238031096,2.85894381508899,0,0,0,0,0,0,0,0,0,0,0,7.73061061791406,0,0,0,0,0,0,0,0.457217596395516,0,0,0,157.011460428446,0,0
"151","Kenya","Mandera","Mandera East",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.721790961799,33.0210653946385,7.00933569046963,0,0,0,0,0,0,0,0,0,0,0.794385442853841,2.29781188038043,0,0,473.087356710001,9.74621440588908,0.168897269905589,0,0,0.0308699995440787,693.9,167.721790961799,33.0210653946385,7.00933569046963,0,0,0,0,0,0,0,0,0,0,0.794385442853841,2.29781188038043,0,0,473.087356710001,9.74621440588908,0.168897269905589,0,0,0.0308699995440787,0,0,0,693.877727755482,0,0
"152","Kenya","Mandera","Mandera North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0221772348325,24.5495608673447,1.79056019225568,0,0,0,0,0,0,0,0,0,0,0,3.00973066881014,0,0,0,0,0,0,0,0.0898465957147154,93.5,64.0221772348325,24.5495608673447,1.79056019225568,0,0,0,0,0,0,0,0,0,0,0,3.00973066881014,0,0,0,0,0,0,0,0.0898465957147154,0,0,0,93.4618755589577,0,0
"153","Kenya","Mandera","Mandera South",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92056799643909,13.8209487642339,0,0,0,0,0,0,0,0,0,0,0,0,11.6599998319292,0,0,0,0,0,0,0,0,32.4,6.92056799643909,13.8209487642339,0,0,0,0,0,0,0,0,0,0,0,0,11.6599998319292,0,0,0,0,0,0,0,0,0,0,0,32.4015165926021,0,0
"154","Kenya","Mandera","Mandera West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068.56969855963,864.61913413193,0,0,0,0,0,0,0,0,0,0,0,0,123.900930166494,0,0,0,0,0,0,0,0,3057.1,2068.56969855963,864.61913413193,0,0,0,0,0,0,0,0,0,0,0,0,123.900930166494,0,0,0,0,0,0,0,0,0,0,0,3057.08976285805,0,0
"155","Kenya","Mandera","unknown 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14276467313928,2.0786426201574,0,0,0,0,0,0,0,0,0,0,0,0,1.2816048719372,0,0,0,0,0,0,0,0,5.5,2.14276467313928,2.0786426201574,0,0,0,0,0,0,0,0,0,0,0,0,1.2816048719372,0,0,0,0,0,0,0,0,0,0,0,5.50301216523388,0,0
"157","Kenya","Marsabit","Moyale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7578.4949055396,471.710926515327,1324.43388149925,0,0,0,0,0,0,157.130773709007,0,0,7.63484047556197,0,93.0914462422284,5.81928572650079,2.57001602440208,0,0,0,0,0,1.71312540258072,9642.6,7578.4949055396,471.710926515327,1324.43388149925,0,0,0,0,0,0,157.130773709007,0,0,7.63484047556197,0,93.0914462422284,5.81928572650079,2.57001602440208,0,0,0,0,0,1.71312540258072,0,0,0,9642.59920113446,0,0
"158","Kenya","Marsabit","North Horr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.381428284254,61.6566797259055,79.6645766547506,0,0,0,0,0,0,0,0,0,3.66691864873091,0,0,0,0.927485545915044,0.0922500028051436,0,0,0,0,0.114804000648022,371.5,225.381428284254,61.6566797259055,79.6645766547506,0,0,0,0,0,0,0,0,0,3.66691864873091,0,0,0,0.927485545915044,0.0922500028051436,0,0,0,0,0.114804000648022,0,0,0,371.504142863009,0,0
"159","Kenya","Marsabit","Saku",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3552.81244813126,42.6127459544472,1371.29349161955,0,0,357.235124003831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5324,3552.81244813126,42.6127459544472,1371.29349161955,0,0,357.235124003831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5323.95380970908,0,0
"164","Kenya","Meru","Igembe South",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.38988949843,97.5806088692207,645.719190150485,0,35.6621920108282,0,0,127.54109481607,0,23.1369395599686,0,3682.80696083436,230.28649247573,142.212179744998,29.6407329181873,21.4146406372643,0,0,0,17.0294632572616,0,870.90016687382,25.5965884889952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8340.80413409444,905.715870501891,2561.11572577851,0,12.8914818707628,0,0,89.687956933848,0,764.908068375412,0,970.854944492676,1744.59167638995,1358.78652953623,504.430002751274,382.33790416549,0,0,0,253.293320547959,0,404.228689832673,69.5607335001331,25594.1,9622.19402359287,1003.29647937111,3206.834915929,0,48.5536738815911,0,0,217.229051749918,0,788.045007935381,0,4653.66190532704,1974.87816886568,1500.99870928123,534.070735669462,403.752544802754,0,0,0,270.322783805221,0,1275.12885670649,95.1573219891282,0,7230.91714013562,0,18363.2070387713,0,0
"165","Kenya","Meru","North Imenti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.22400814609,118.98547914403,910.675121787724,0,40.7549288717121,340.610710307927,105.822495184371,394.507901003399,0,21.1460752198448,0,6527.88970686542,412.371308508351,315.069127159477,55.7364910448437,13.5851516296844,0,51.2435861084491,0,34.1743175316221,0,431.084833320725,90.4277691598618,11465.3,1601.22400814609,118.98547914403,910.675121787724,0,40.7549288717121,340.610710307927,105.822495184371,394.507901003399,0,21.1460752198448,0,6527.88970686542,412.371308508351,315.069127159477,55.7364910448437,13.5851516296844,0,51.2435861084491,0,34.1743175316221,0,431.084833320725,90.4277691598618,0,0,0,11465.3090109935,0,0
"169","Kenya","Meru","unknown 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3548.50556167585,188.057357172942,1540.5768819509,0,0,0,0,392.871606130993,0,123.193227882999,0,0,775.205573528161,555.910411550933,91.6628020611402,103.216110861425,0,228.926793319297,0,113.914987049402,0,135.265175546902,74.2972247887465,7871.6,3548.50556167585,188.057357172942,1540.5768819509,0,0,0,0,392.871606130993,0,123.193227882999,0,0,775.205573528161,555.910411550933,91.6628020611402,103.216110861425,0,228.926793319297,0,113.914987049402,0,135.265175546902,74.2972247887465,0,0,0,7871.60371351968,0,0
"178","Kenya","Mombasa","Changamwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.04457600098,6.77274170287239,2.73777772564358,0,0,0,0,0,0,3.26252871241994,0,0,307.737182235634,2291.24307392148,71.4979982376099,10.9498674760819,0,0,0,0,0,0,0,3832.2,1138.04457600098,6.77274170287239,2.73777772564358,0,0,0,0,0,0,3.26252871241994,0,0,307.737182235634,2291.24307392148,71.4979982376099,10.9498674760819,0,0,0,0,0,0,0,0,0,0,3832.24574601272,0,0
"180","Kenya","Mombasa","Kisauni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137.68361654387,6.77274170287239,2.73777772564358,0,0,0,0,0,0,3.26252871241994,0,0,307.576593428086,2291.24307392148,71.4979982376099,10.9498674760819,0,0,0,0,0,0,0,3831.7,1137.68361654387,6.77274170287239,2.73777772564358,0,0,0,0,0,0,3.26252871241994,0,0,307.576593428086,2291.24307392148,71.4979982376099,10.9498674760819,0,0,0,0,0,0,0,0,0,0,3831.72419774806,0,0
"181","Kenya","Mombasa","Likoni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360959457109351,0,0,0,0,0,0,0,0,0,0,0,0.160588807548237,0,0,0,0,0,0,0,0,0,0,0.5,0.360959457109351,0,0,0,0,0,0,0,0,0,0,0,0.160588807548237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521548264657588,0,0
"182","Kenya","Mombasa","Mvita",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.04457600098,6.77274170287239,2.73777772564358,0,0,0,0,0,0,3.26252871241994,0,0,307.737182235634,2291.24307392148,71.4979982376099,10.9498674760819,0,0,0,0,0,0,0,3832.2,1138.04457600098,6.77274170287239,2.73777772564358,0,0,0,0,0,0,3.26252871241994,0,0,307.737182235634,2291.24307392148,71.4979982376099,10.9498674760819,0,0,0,0,0,0,0,0,0,0,3832.24574601272,0,0
"183","Kenya","Mombasa","Nyali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137.68361654387,6.77274170287239,2.73777772564358,0,0,0,0,0,0,3.26252871241994,0,0,307.576593428086,2291.24307392148,71.4979982376099,10.9498674760819,0,0,0,0,0,0,0,3831.7,1137.68361654387,6.77274170287239,2.73777772564358,0,0,0,0,0,0,3.26252871241994,0,0,307.576593428086,2291.24307392148,71.4979982376099,10.9498674760819,0,0,0,0,0,0,0,0,0,0,3831.72419774806,0,0
