Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2010","2010","7021","Annual value","USD","439.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2011","2011","7021","Annual value","USD","522.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2012","2012","7021","Annual value","USD","828.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2013","2013","7021","Annual value","USD","798","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2014","2014","7021","Annual value","USD","981.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2015","2015","7021","Annual value","USD","341.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2016","2016","7021","Annual value","USD","183.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1991","1991","7021","Annual value","USD","104.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1992","1992","7021","Annual value","USD","74.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1993","1993","7021","Annual value","USD","139.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1994","1994","7021","Annual value","USD","169.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1995","1995","7021","Annual value","USD","155.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1996","1996","7021","Annual value","USD","157.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1997","1997","7021","Annual value","USD","233.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1998","1998","7021","Annual value","USD","212.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1999","1999","7021","Annual value","USD","197.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2000","2000","7021","Annual value","USD","190.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2001","2001","7021","Annual value","USD","169.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2002","2002","7021","Annual value","USD","141.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2003","2003","7021","Annual value","USD","157.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2004","2004","7021","Annual value","USD","193.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2005","2005","7021","Annual value","USD","201.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2006","2006","7021","Annual value","USD","213","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2007","2007","7021","Annual value","USD","232.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2008","2008","7021","Annual value","USD","353.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2009","2009","7021","Annual value","USD","309.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2010","2010","7021","Annual value","USD","217.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2011","2011","7021","Annual value","USD","281.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2012","2012","7021","Annual value","USD","401.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","363.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","377.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","USD","292.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","292.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2019","2019","7021","Annual value","USD","323.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","291.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","273.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1991","1991","7021","Annual value","USD","72.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1992","1992","7021","Annual value","USD","62.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1996","1996","7021","Annual value","USD","134.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2008","2008","7021","Annual value","USD","116.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2009","2009","7021","Annual value","USD","123.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2010","2010","7021","Annual value","USD","121.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2011","2011","7021","Annual value","USD","130.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2012","2012","7021","Annual value","USD","177.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2013","2013","7021","Annual value","USD","184.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2014","2014","7021","Annual value","USD","156.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2015","2015","7021","Annual value","USD","109.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2016","2016","7021","Annual value","USD","125.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2019","2019","7021","Annual value","USD","725.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2020","2020","7021","Annual value","USD","109.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2021","2021","7021","Annual value","USD","120.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","1991","1991","7021","Annual value","USD","908.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","1992","1992","7021","Annual value","USD","931.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2008","2008","7021","Annual value","USD","3212.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2009","2009","7021","Annual value","USD","3102.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2010","2010","7021","Annual value","USD","3702.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2011","2011","7021","Annual value","USD","2702.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2012","2012","7021","Annual value","USD","2839.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2013","2013","7021","Annual value","USD","3077","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2014","2014","7021","Annual value","USD","3412.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2015","2015","7021","Annual value","USD","3351","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01","Meat of camels, fresh or chilled","2016","2016","7021","Annual value","USD","3602.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","419.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","429.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","253","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","349.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","466.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","342.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","314.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","360.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","370.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","228.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","221.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","405.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","770.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21117.01b","Meat of camels, fresh or chilled (biological)","2007","2007","7021","Annual value","USD","825.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","1998","1998","7021","Annual value","USD","1461.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","1999","1999","7021","Annual value","USD","1518.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2000","2000","7021","Annual value","USD","1070.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2001","2001","7021","Annual value","USD","1193.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2002","2002","7021","Annual value","USD","1545.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2003","2003","7021","Annual value","USD","1562.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2004","2004","7021","Annual value","USD","1433.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2005","2005","7021","Annual value","USD","1580.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2006","2006","7021","Annual value","USD","1678.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2007","2007","7021","Annual value","USD","2160.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2008","2008","7021","Annual value","USD","2216.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2009","2009","7021","Annual value","USD","2018","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2010","2010","7021","Annual value","USD","2054.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2011","2011","7021","Annual value","USD","2589.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2012","2012","7021","Annual value","USD","2481.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","7021","Annual value","USD","3018.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","7021","Annual value","USD","3127.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","7021","Annual value","USD","3107.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","7021","Annual value","USD","3537.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","753.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","669","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","403.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","777.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","700.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","851.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","911.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","782.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","787.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","789.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","825.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2003","2003","7021","Annual value","USD","921.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2004","2004","7021","Annual value","USD","947.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2005","2005","7021","Annual value","USD","992.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1040.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","1077.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2011","2011","7021","Annual value","USD","1011.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2012","2012","7021","Annual value","USD","1311.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2013","2013","7021","Annual value","USD","1414.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2014","2014","7021","Annual value","USD","1530.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21111.01b","Meat of cattle with the bone, fresh or chilled (biological)","2015","2015","7021","Annual value","USD","905.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2005","2005","7021","Annual value","USD","2040.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2006","2006","7021","Annual value","USD","2348.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2007","2007","7021","Annual value","USD","3210.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2008","2008","7021","Annual value","USD","3550.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2012","2012","7021","Annual value","USD","4140.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2013","2013","7021","Annual value","USD","4064","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2014","2014","7021","Annual value","USD","4549.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2015","2015","7021","Annual value","USD","4461.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121","Meat of chickens, fresh or chilled","2016","2016","7021","Annual value","USD","4181.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","1264.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","1427.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1814.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1634.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","1589.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1656.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","1421.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","1312.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","1697.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","1693.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2006","2006","7021","Annual value","USD","1664.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2008","2008","7021","Annual value","USD","2446.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2009","2009","7021","Annual value","USD","1723.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21121b","Meat of chickens, fresh or chilled (biological)","2010","2010","7021","Annual value","USD","2103.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2005","2005","7021","Annual value","USD","1702.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2006","2006","7021","Annual value","USD","1937.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2007","2007","7021","Annual value","USD","2345.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2008","2008","7021","Annual value","USD","2753.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2009","2009","7021","Annual value","USD","3452.9","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2010","2010","7021","Annual value","USD","3099.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2011","2011","7021","Annual value","USD","3434.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2012","2012","7021","Annual value","USD","3608.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2013","2013","7021","Annual value","USD","3541.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2014","2014","7021","Annual value","USD","4549.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2015","2015","7021","Annual value","USD","4196.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116","Meat of goat, fresh or chilled","2016","2016","7021","Annual value","USD","4050.8","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","1991","1991","7021","Annual value","USD","551.3","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","1992","1992","7021","Annual value","USD","642.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","1993","1993","7021","Annual value","USD","594.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","1994","1994","7021","Annual value","USD","738.2","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","1995","1995","7021","Annual value","USD","1166.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","1996","1996","7021","Annual value","USD","1050.5","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","1997","1997","7021","Annual value","USD","1106.7","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","1998","1998","7021","Annual value","USD","1159.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","1999","1999","7021","Annual value","USD","995.4","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2000","2000","7021","Annual value","USD","984.6","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2001","2001","7021","Annual value","USD","980.1","A","Official figure"
"PP","Producer Prices","404","Kenya","5532","Producer Price (USD/tonne)","21116b","Meat of goat, fresh or chilled (biological)","2002","2002","7021","Annual value","USD","1015.9","A","Official figure"
