"","COUNTRY","NAME_1","ACOF_ha_spam","ACOF_area_profitable_ha","ACOF_actual_profit","BARL_ha_spam","BARL_area_profitable_ha","BARL_actual_profit","BEAN_ha_spam","BEAN_area_profitable_ha","BEAN_actual_profit","CASS_ha_spam","CASS_area_profitable_ha","CASS_actual_profit","CHIC_ha_spam","CHIC_area_profitable_ha","CHIC_actual_profit","COCO_ha_spam","COCO_area_profitable_ha","COCO_actual_profit","COTT_ha_spam","COTT_area_profitable_ha","COTT_actual_profit","COWP_ha_spam","COWP_area_profitable_ha","COWP_actual_profit","GROU_ha_spam","GROU_area_profitable_ha","GROU_actual_profit","LENT_ha_spam","LENT_area_profitable_ha","LENT_actual_profit","MAIZ_ha_spam","MAIZ_area_profitable_ha","MAIZ_actual_profit","PIGE_ha_spam","PIGE_area_profitable_ha","PIGE_actual_profit","PMIL_ha_spam","PMIL_area_profitable_ha","PMIL_actual_profit","POTA_ha_spam","POTA_area_profitable_ha","POTA_actual_profit","RCOF_ha_spam","RCOF_area_profitable_ha","RCOF_actual_profit","SMIL_ha_spam","SMIL_area_profitable_ha","SMIL_actual_profit","SORG_ha_spam","SORG_area_profitable_ha","SORG_actual_profit","SOYB_ha_spam","SOYB_area_profitable_ha","SOYB_actual_profit","SUGC_ha_spam","SUGC_area_profitable_ha","SUGC_actual_profit","SWPO_ha_spam","SWPO_area_profitable_ha","SWPO_actual_profit","TEAS_ha_spam","TEAS_area_profitable_ha","TEAS_actual_profit","TOBA_ha_spam","TOBA_area_profitable_ha","TOBA_actual_profit","WHEA_ha_spam","WHEA_area_profitable_ha","WHEA_actual_profit","total_cropland","total_profitable","actutal_profit"
"27","Nigeria","Niger",0,0,0,0,0,0,23.4746667742729,0,0,87279.3154280186,0,0,0,0,0,0,0,0,17312.5562521443,0,0,188753.553005196,1170.13841247559,107.690987586975,240762.894279934,10517.7136230469,4221.9284863472,0,0,0,351663.716844693,62.6140022277832,3.23268890380859,0,0,0,168273.153330624,0,0,32284.6666214466,90.2502021789551,538.133415222168,113.923999948427,0,0,12.796666353941,0,0,534602.826416999,113.893592834473,1.83580338954926,3947.70199778676,0,0,391.229996092618,0,0,145908.75616765,611.168395996094,90.1684951782227,0,0,0,256.54599738121,0,0,0,0,0,1771587.09,12565.77,4963
"28","Nigeria","Ogun",0,0,0,0,0,0,82.0499992370605,0,0,121665.075921059,13119.4365158081,7122.04312157631,0,0,0,108729.549260139,209.987003326416,103.870226860046,137.674935422838,1.89319998119026,1939.6500749588,515.721508353949,28.5135018876754,31182.0457777679,1731.21361654997,220.791735999286,48694.1005325317,0,0,0,97608.6773433685,11116.2006130219,12643.2963738441,0,0,0,0,0,0,7.87118148803711,0,0,62.7482150476426,0.572800014168024,2573.85415486433,0,0,0,455.696006417274,0,0,97.1159985661507,0,0,562.506015777588,0,0,10582.9577476978,3094.47382986546,49216.0896801949,0,0,0,119.690181851387,0,0,0,0,0,342358.55,27791.86,153474.94
"29","Nigeria","Ondo",0,0,0,0,0,0,0,0,0,122821.66620636,9239.51764297485,2087.57730054855,0,0,0,292475.113166809,0,0,85.9584552645683,0.682400021702051,133.980604887009,150.303999148309,65.6067990213633,7560.10088539124,143.011995822191,71.0231983214617,14197.760392189,0,0,0,81418.011680603,14387.8803138733,8285.22600197792,0,0,0,60.9420013427734,3.09960007667542,12.413088798523,54.8940023779869,42.9464020729065,3342.66012573242,31.4217281080782,0.22860000655055,74.8495169728994,0,0,0,157.230000138283,58.5005990117788,187.896445572376,0,0,0,0.0640000030398369,0.00280000013299286,5.92588233947754,73191.8684577942,23847.1010160446,34764.9675583243,0,0,0,3.40200012922287,0,0,0,0,0,570593.88,47716.59,70653.37
"30","Nigeria","Osun",0,0,0,0,0,0,0,0,0,69638.9714050293,0,0,0,0,0,232102.554946899,0,0,5.82800005376339,0,0,897.910000860691,12.3342000246048,72.7588894367218,141.075997918844,117.275196673349,191.859920546412,0,0,0,80312.6376953125,164.072998046875,13.9366884231567,0,0,0,38.3039970397949,0,0,1216.95000016689,115.864798545837,3025.19390106201,20.1720003262162,0,0,0,0,0,501.95200252533,0,0,0,0,0,0,0,0,10937.6019973755,473.02959394455,622.083672046661,0,0,0,1398.96800124645,1.59260010719299,10.0727071762085,0,0,0,397212.91,884.18,3935.9
"31","Nigeria","Oyo",0,0,0,0,0,0,138.929995536804,0,0,193786.946977615,0,0,0,0,0,128528.104735613,0,0,173.698975462466,0,0,19245.8189940453,299.404294013977,1192.49397757649,1187.36883431673,184.126949295402,6879.47259707004,0,0,0,207537.382152557,856.725860595703,189.279782056808,0,0,0,148.455998778343,0,0,253.069997012615,2.89800000190735,199.70654296875,35.4926346791908,0,0,0,0,0,21903.9252758026,43.6982002258301,83.4791831225157,35.4900007247925,0,0,0,0,0,48957.9038572311,1827.57993984222,4275.0188035965,0,0,0,4481.27024814487,9.59220016002655,379.623115539551,0,0,0,626413.86,3224.03,13199.06
"32","Nigeria","Plateau",0,0,0,0,0,0,0,0,0,45134.7218465805,0,0,0,0,0,8.81199985742569,0,0,137.573999196291,0,0,62355.3978481293,0,0,64468.0179691315,37.8954019546509,9.73403167724609,0,0,0,260604.813975334,0,0,0,0,0,96823.3119468689,0,0,104435.949403763,0,0,107.754001330584,0,0,0,0,0,149434.045612335,0,0,46518.6621260643,0,0,184.803999679163,0,0,61125.7819509506,0,0,0,0,0,0,0,0,0,0,0,891339.63,37.9,9.74
"33","Nigeria","Rivers",0,0,0,0,0,0,0,0,0,121461.014808334,19343.0887374878,708.930768013,0,0,0,127.865997187793,0,0,0,0,0,12202.5591134354,4564.77463963628,4526.0574207902,7.52799990028143,7.1807999201119,18235.1078357697,0,0,0,35267.264251709,8287.02356481552,6575.57454359531,0,0,0,0,0,0,126.224000349641,119.263798832893,25258.5981750488,7.23300010152161,0.260000005364418,228.695915818214,0,0,0,7.36000007390976,1.65960001945496,223.704962730408,0,0,0,1985.4047062397,17.3505997657776,11.5021568536758,59462.6629509926,44817.3125002384,35155.6354842186,0,0,0,0,0,0,0,0,0,230655.13,77157.92,90923.81
"34","Nigeria","Sokoto",0,0,0,0,0,0,85.8884238004684,0,0,1149.37800455093,0,0,0.42000000551343,0,0,0,0,0,13340.1701592803,0,0,230723.33744812,0,0,104729.498191833,0,0,0,0,0,18415.7683782578,0,0,0,0,0,354627.669708252,0,0,7754.47692966461,0,0,203.350214380771,0,0,0,0,0,206950.039527893,0,0,1071.8280005157,0,0,5425.25938654691,0,0,15.1400606483221,0,0,0,0,0,3658.70728805289,0,0,3.20572729036212,0,0,948154.13,0,0
"35","Nigeria","Taraba",53.5095295030624,0,0,0,0,0,1169.04929304123,764.018081486225,15815.0510337353,233594.600173518,423.580983400345,301.685611248016,0,0,0,11876.96611844,0,0,2306.72567861527,2.63120000064373,55.1501274108887,42684.9678530693,2937.59709662199,17285.848071754,175841.126464473,27578.353715105,80411.4266347885,0,0,0,320935.242409885,6724.02778816223,3226.41233834624,0,0,0,97295.2724388838,1894.83399695158,2528.3706920445,2824.18198749423,238.520803242922,23653.239074707,273.317003080621,0.163800001144409,5.61727094650269,0,0,0,154549.408383299,4852.55858492851,6100.55443701148,5395.98193824291,1210.0817527622,8761.99031579494,518.553066305816,9.1607996635139,353.600481987,123196.578488231,13940.222536087,44080.3508728147,0.0840000063180923,0,0,6.38997568748891,1.92780000716448,5182.48357200623,3.61351229250431,1.10819999873638,1522.44884109497,1172525.57,60578.79,209284.23
"36","Nigeria","Yobe",0,0,0,0,0,0,111.714666843414,0,0,9.21000003814697,0,0,1.55333337560296,0,0,0,0,0,2585.08459867537,0,0,240527.756984031,0,0,82691.5028343908,0,0,0,0,0,32444.2709050179,0,0,0,0,0,350443.588782353,0,0,16.249333538115,0,0,95.8559287916869,0,0,0,0,0,264399.149774184,0,0,13.7760000750422,0,0,73.4316702689976,0,0,5.35200010240078,0,0,0,0,0,13.2143334895372,0,0,1394.46497701108,0,0,974826.18,0,0
"37","Nigeria","Zamfara",0,0,0,0,0,0,5.7960000038147,0,0,740.762002944946,0,0,0.0419999994337559,0,0,0,0,0,70062.5638279915,0,0,340802.269302368,0,0,151381.588531494,0,0,0,0,0,47434.7748374939,0,0,0,0,0,227727.007644653,0,0,4807.02099776268,0,0,4.03400003537536,0,0,0,0,0,366619.995544434,0,0,6975.25395204499,0,0,0.0419999994337559,0,0,527.012009620667,0,0,0,0,0,57.3299995660782,0,0,56.8120013773441,0,0,1217202.3,0,0
